first_name,last_name,dob,company_id,last_active,score,member_since,state
Samantha,Mercado,1972/08/31,13,2018/07/09,94,1979,NH
Deanna,Decker,1964/06/01,2,2018/05/12,50,2009,MA
Sara,Williams,1963/03/18,5,2018/03/30,96,2007,AK
Timothy,Scott,1964/05/29,20,2018/10/25,36,2003,IA
Richard,Ryan,1986/02/21,9,2018/07/31,62,1972,KY
Todd,Wilson,1964/05/15,12,2018/04/01,44,1998,VT
Shaun,Erickson,1980/04/02,2,2018/11/20,38,1975,CT
Brianna,Braun,1993/05/01,6,2018/09/12,49,1975,MT
Jeffrey,Green,1981/08/10,12,2018/05/30,88,1973,KS
Alisha,Shepard,1978/10/01,8,2018/06/05,78,2008,RI
Robert,Howe,1995/05/30,1,2018/07/15,92,1988,CT
Brenda,Smith,1965/09/17,8,2018/09/24,63,2016,ND
Johnny,Luna,1993/05/12,9,2018/08/31,98,1983,TN
Barry,Gallagher,1988/11/08,3,2018/09/10,47,1986,NH
Daniel,Warren,1974/04/26,2,2018/09/08,91,2002,HI
Jessica,Sullivan,1961/03/11,15,2018/10/08,71,2013,TN
Darlene,Andrews,1959/01/22,17,2018/01/18,61,1990,NM
Kevin,Edwards,1992/10/01,12,2018/10/02,61,1975,KY
Natalie,Riley,1960/11/29,6,2018/11/29,61,1971,NE
Joseph,Bailey,1975/10/23,5,2018/05/08,96,1996,TX
Phillip,Swanson,1977/05/26,20,2018/12/22,48,1996,MN
Michael,Burns,1991/04/15,17,2018/11/25,53,1976,RI
Tom,Ray,1989/01/28,15,2019/01/06,65,2003,ME
Ann,Dillon,1981/12/31,2,2018/11/30,94,1975,WI
Robert,Maxwell,1995/06/03,17,2018/09/30,65,1987,HI
Sherri,Cabrera,1961/07/11,6,2018/10/12,42,2005,IL
Richard,Hart,1963/02/02,12,2019/01/02,86,1978,CT
Brett,Garcia,1977/09/07,5,2018/06/14,45,1980,VA
Alexandra,Booker,1989/08/25,6,2018/07/22,44,1976,MS
David,Gordon,1983/10/20,3,2018/05/08,94,2015,NC
Scott,Rose,1960/12/04,8,2018/01/24,97,1980,DE
Amanda,Salas,1971/04/17,9,2018/04/02,71,1986,CT
Christopher,Rivera,1980/03/31,1,2018/03/09,61,1975,WA
Stephanie,Nunez,1998/01/13,4,2018/01/18,82,2009,RI
Jeremiah,Armstrong,1991/04/07,16,2018/09/01,82,2004,NM
Rachel,Cummings,1997/01/12,5,2018/02/17,80,1981,MS
Jon,Rodriguez,1980/03/14,9,2018/10/16,57,1970,RI
Amy,Bradley,1976/06/22,12,2018/10/26,45,2009,WY
Alexis,Warren,1966/04/06,3,2018/10/01,73,1970,LA
Colleen,Price,1986/07/27,3,2018/12/17,99,1987,TN
Kevin,Boyer,1978/12/27,19,2018/10/12,49,2000,MN
Dylan,Johnson,1975/10/12,16,2018/06/22,37,2005,NM
Thomas,Lee,1979/11/06,17,2018/08/29,86,1989,TX
Dominic,Delgado,1959/05/29,19,2018/05/16,54,1999,ME
James,Harris,1969/10/03,8,2018/05/27,73,1988,WA
Timothy,Dixon,1994/06/18,5,2018/04/27,81,1973,OK
Derrick,Waters,1976/10/23,10,2018/12/09,59,1986,OR
Jennifer,Hayes,1992/06/24,8,2018/02/03,69,1976,DC
Alex,Nichols,1988/10/14,16,2018/02/21,55,2002,IL
Jennifer,Jones,1998/10/05,20,2018/06/23,45,2016,MA
Christina,Smith,1975/05/01,7,2018/07/09,74,2018,IA
Stephanie,Baker,1971/07/17,20,2018/09/11,71,1991,ND
Marvin,Morse,1966/08/31,19,2018/08/28,42,2010,UT
Zachary,Gonzalez,1980/05/20,17,2018/07/19,44,2002,AR
Taylor,Hernandez,1959/11/05,13,2018/11/23,47,2009,MO
Nicholas,Neal,1990/06/20,0,2018/08/20,36,2002,MT
Daniel,Joseph,1969/03/08,5,2018/05/21,76,2007,NV
Michael,Martinez,1971/03/01,8,2019/01/03,79,2011,KS
David,Duarte,1987/08/22,11,2018/06/02,68,1992,HI
John,Alvarado,1975/02/21,14,2018/05/26,38,1970,AR
Robert,Harris,1996/12/13,11,2018/03/22,82,2018,WV
Jessica,Vasquez,1977/08/21,15,2018/09/30,65,2004,UT
Angela,Klein,1975/10/23,14,2018/02/24,68,1994,VA
Laura,Miller,1968/05/06,1,2018/11/10,83,1977,WV
Ronald,Collins,1985/10/28,3,2018/02/10,51,2003,PA
Jonathan,Lopez,1961/12/14,12,2018/12/07,88,2015,MT
Kevin,Hernandez,1981/12/08,15,2018/06/29,85,1970,KY
David,Lara,1965/12/04,18,2018/11/02,73,1973,NY
Paul,Walton,1986/09/01,19,2018/08/11,70,2002,CO
Kimberly,Wu,1966/06/10,9,2018/12/30,43,1975,ID
Samantha,Fisher,1977/05/25,16,2018/04/11,41,1990,WI
Susan,Gordon,1989/11/12,10,2018/08/01,54,1998,SC
Anita,Wall,1967/05/10,4,2018/06/08,89,2008,MA
Julia,Mcguire,1962/08/18,5,2019/01/02,43,1983,OK
Luis,Forbes,1960/12/17,3,2018/05/04,65,1987,DC
Danny,Castro,1962/11/06,18,2018/02/04,68,1995,SD
Mary,Williams,1989/07/24,2,2019/01/01,49,1982,NC
Jeremy,Bowen,1988/10/24,11,2018/10/29,98,1973,ID
Robert,Johnson,1996/06/12,16,2018/12/28,55,2010,MS
Jennifer,Nichols,1984/01/25,14,2018/12/19,87,2003,CT
Michael,Olson,1987/08/27,18,2018/11/10,87,2011,AK
Ronald,Rowe,1960/05/13,6,2018/08/19,69,2012,DC
Jeffrey,Sampson,1974/10/26,17,2018/06/28,79,2016,GA
Dawn,Hancock,1996/08/20,7,2018/10/11,75,1985,SC
Jennifer,Miller,1968/01/13,10,2018/03/24,91,2005,CT
Jennifer,Fleming,1965/03/11,4,2018/12/11,86,1981,ID
Krista,Torres,1973/10/01,16,2018/02/25,54,2007,NV
Javier,Fisher,1990/07/08,2,2018/08/16,58,1976,DE
Stephanie,Taylor,1970/05/28,6,2018/07/20,32,1975,VA
Henry,Sharp,1967/07/24,6,2018/07/20,99,1981,SC
Meghan,Shaw,1960/04/18,8,2018/08/02,90,1998,KS
Jimmy,Montgomery,1961/02/16,13,2018/05/26,35,2002,MD
Tyler,Harris,1992/06/27,19,2018/11/04,92,1974,IA
Latoya,Kelley,1995/12/02,2,2018/08/03,55,2011,NC
Gary,Strickland,1979/01/01,18,2018/05/31,51,2007,TX
Natasha,Weaver,1962/09/16,18,2018/11/07,79,1971,DE
Linda,Diaz,1981/08/23,4,2018/12/23,88,2009,VA
David,Crawford,1980/04/07,12,2018/05/04,93,2005,AZ
Dorothy,Williams,1980/06/02,16,2018/10/13,91,2000,OK
Austin,Gomez,1968/03/14,10,2018/07/27,40,1972,NV
Andrew,Ayala,1983/04/13,4,2018/09/28,91,2010,AR
Richard,Morris,1983/05/10,6,2018/06/01,86,2005,CA
Courtney,Gutierrez,1959/06/18,10,2018/07/28,86,2003,IN
Rachel,Ruiz,1981/08/08,18,2018/01/30,61,2013,KS
Melissa,Webster,1979/02/24,13,2018/08/02,50,2016,NM
Joshua,Stevens,1984/09/07,6,2018/07/22,79,1989,TX
Brandon,Green,1968/11/30,8,2018/03/27,96,1970,GA
Michael,Gomez,1988/12/07,20,2018/09/28,87,1974,NH
Richard,Olson,1979/09/04,17,2018/09/03,57,2005,WA
Jennifer,Bradshaw,1983/10/30,1,2018/09/09,63,1983,MA
Austin,Cross,1996/01/25,16,2018/01/30,31,1995,CT
William,Garrett,1971/09/29,16,2018/06/01,60,1988,MT
Sonia,Bryant,1979/12/19,19,2018/12/27,50,2013,NV
Laura,Bruce,1987/12/21,20,2018/10/06,63,2017,MN
Robert,Taylor,1976/12/24,0,2018/07/29,53,1987,MI
Sophia,Allen,1959/01/21,6,2018/12/08,60,2008,AZ
Haley,Williams,1962/01/05,8,2018/03/13,62,1982,NM
Amanda,Higgins,1972/01/09,8,2018/10/08,65,1986,AL
Mark,Williams,1996/06/26,20,2018/06/21,39,2009,ID
Darrell,Campbell,1982/08/24,1,2018/03/14,77,1991,MA
Kevin,Wells,1994/08/06,1,2018/08/02,49,2014,MD
Christopher,Evans,1991/12/19,3,2018/09/25,98,2017,CA
Ryan,Russell,1961/07/23,0,2018/02/15,59,1978,MT
Bernard,Dickerson,1964/06/26,0,2018/03/30,55,2000,RI
Carrie,Gonzalez,1967/01/26,11,2018/05/15,49,1990,CT
Tony,Hill,1984/08/08,13,2018/02/20,83,2012,MS
Katherine,Drake,1980/09/13,10,2018/12/10,67,1991,NJ
Allison,Sanders,1960/11/11,5,2018/07/19,40,2006,OR
Seth,Sanchez,1969/06/24,4,2018/08/10,31,2018,ME
Aaron,George,1996/08/19,2,2018/04/04,90,1975,HI
Joe,Hanson,1985/02/07,8,2018/06/09,43,1979,CO
Rachel,Sosa,1976/10/28,14,2018/10/15,70,1972,AL
Amanda,Wheeler,1992/04/17,2,2018/12/18,84,1987,OR
Diane,Tucker,1995/03/23,7,2018/07/23,51,1973,MS
Laura,Miller,1997/07/12,4,2018/03/09,77,1981,GA
Bobby,Cooper,1980/09/28,3,2018/05/09,95,1989,NJ
Monica,Rodriguez,1993/10/27,20,2018/08/28,61,1984,NC
Tracy,Fisher,1974/12/28,3,2018/04/05,38,1983,GA
David,Hayes,1992/12/19,20,2018/03/20,33,1999,PA
Lisa,Neal,1996/11/18,9,2018/11/11,80,1978,AR
Jeffrey,Cardenas,1965/08/20,17,2018/03/05,80,1983,NC
Joe,Rubio,1959/10/10,3,2018/12/24,59,2013,AK
Timothy,Rangel,1990/02/24,9,2018/05/03,74,2015,OH
Lisa,Soto,1981/03/22,7,2018/10/04,44,1981,TN
Jack,Jones,1998/02/01,3,2018/08/25,91,2013,WI
Jason,Johnson,1966/04/14,3,2018/05/12,75,1980,NM
Kimberly,Johnson,1979/01/30,16,2018/08/08,65,2006,NY
Charles,Morgan,1994/04/27,4,2018/12/29,76,1977,OH
Emily,Paul,1992/08/17,3,2018/08/15,40,2008,SD
Alexander,Erickson,1989/02/09,0,2018/06/19,59,2016,WV
James,Ross,1973/07/02,18,2018/04/21,49,2015,KY
Kristin,Hicks,1967/09/28,19,2018/10/04,51,1970,OR
Sara,Davis,1965/07/18,8,2018/11/28,39,2008,AK
James,Ford,1981/06/21,17,2018/11/14,40,1981,MD
Megan,Graham,1987/01/23,5,2018/06/13,43,2011,DC
Latasha,Moore,1964/08/20,4,2018/01/17,43,2002,IL
Joseph,Pratt,1970/04/30,14,2018/02/22,77,2011,SD
Christopher,Levy,1980/10/28,16,2018/12/04,73,1990,NE
Andrew,Williams,1981/01/11,5,2018/11/27,83,1983,MT
Whitney,Jones,1961/07/23,9,2018/03/15,53,1977,MT
Tammy,Day,1973/05/21,11,2018/03/24,52,1995,SC
Claire,Weiss,1977/01/31,14,2018/02/09,51,1991,LA
Donald,Reese,1989/08/04,18,2018/09/28,67,2004,PA
Matthew,Cook,1968/06/07,3,2018/10/30,37,2006,AR
Adam,Hammond,1988/06/10,13,2018/07/10,99,1970,WY
Teresa,Dunn,1983/02/07,5,2018/01/10,77,1978,OH
Tracey,Clark,1984/08/14,7,2018/09/11,88,1981,HI
Tyler,Davis,1996/09/24,16,2018/12/01,95,1999,NJ
Christina,Jackson,1981/03/09,9,2018/04/26,42,2013,ME
Manuel,Good,1968/12/14,5,2018/12/30,80,1998,CO
Susan,Martinez,1985/06/25,0,2018/04/17,54,1989,ND
James,Guerrero,1996/11/26,7,2018/06/21,97,1990,AR
David,Morrison,1959/06/29,1,2018/06/09,73,1998,IN
Ashley,Andrews,1968/04/26,10,2018/05/21,57,1989,DC
Megan,Morales,1979/06/14,4,2018/04/29,50,1981,DE
Anne,Peterson,1982/10/13,7,2018/02/24,76,1994,ID
Courtney,Welch,1968/12/31,1,2019/01/04,46,2003,WY
Caroline,Rice,1981/04/15,3,2018/10/23,63,1989,SC
Kevin,Mcconnell,1996/11/27,13,2018/07/10,35,1993,IN
Daniel,Callahan,1959/08/16,18,2018/05/14,70,2009,PA
Martin,Floyd,1964/01/02,9,2018/04/04,61,2010,IA
Randall,Anderson,1996/02/18,9,2018/03/30,65,1998,OK
Amy,Welch,1978/01/07,2,2018/05/02,91,2015,IA
Jacqueline,Mcdaniel,1998/01/15,4,2018/08/08,54,2014,AR
Catherine,Haley,1995/01/09,3,2018/04/07,34,2006,ME
Tiffany,Singh,1965/01/29,8,2018/04/06,91,2018,NH
Amber,Medina,1967/11/30,3,2018/12/09,90,1979,DE
Amanda,Griffith,1977/01/02,6,2018/06/01,57,1989,ND
William,Tanner,1977/04/12,4,2018/04/03,95,1997,OH
Rose,Robinson,1979/10/27,5,2018/05/01,91,1977,AL
Mary,Adams,1990/06/27,5,2018/09/16,38,2008,MD
Patrick,Williams,1962/11/10,12,2018/12/02,77,2009,FL
Jeffery,Wilson,1986/06/20,14,2018/04/20,68,2005,MI
James,Campos,1963/12/24,4,2018/11/01,36,2002,TX
Gerald,Perkins,1977/07/21,19,2018/10/03,82,1995,CO
Vincent,Boyd,1993/04/11,9,2018/01/26,55,2012,WA
Kayla,Knapp,1961/06/10,18,2018/05/24,67,1982,ID
Kerri,Shaw,1996/08/16,3,2018/09/28,44,1973,TN
Christine,Miles,1994/01/24,3,2018/12/22,64,2019,PA
Dustin,Herrera,1974/10/27,18,2018/01/22,83,2014,ME
Michael,Jones,1994/02/02,17,2018/10/24,88,2009,IL
Samuel,Gilbert,1985/11/11,12,2018/03/14,98,1976,GA
Jessica,Rasmussen,1986/03/16,17,2018/05/01,33,2012,NY
Miranda,Fritz,1994/01/06,11,2018/07/08,83,1999,VT
Andrew,Rogers,1987/06/07,7,2018/12/02,38,1990,AZ
Erik,Kramer,1997/10/23,5,2018/07/27,62,1980,OH
Maria,Washington,1994/06/10,2,2018/05/21,35,1991,ID
David,Branch,1994/11/23,5,2018/05/02,63,2004,MD
Lori,Rogers,1974/04/07,13,2018/11/26,45,2012,NY
Monique,Jenkins,1981/09/13,11,2018/12/08,87,1992,KY
Andrea,Villegas,1963/07/05,8,2018/06/06,41,1982,KS
Jennifer,Peck,1960/01/17,5,2018/08/06,48,2014,NJ
Yvonne,Bennett,1980/07/05,11,2018/07/06,73,1981,DE
Robert,Santana,1983/04/01,17,2018/11/14,34,1970,AZ
Frederick,Berry,1987/04/26,7,2018/06/09,85,1970,CA
Mark,Gonzalez,1976/06/06,4,2018/12/10,45,2011,DE
Amy,Bush,1995/02/06,1,2018/07/01,39,1999,MT
Austin,Newman,1977/05/19,13,2018/06/05,42,1972,TX
David,Nguyen,1985/11/30,2,2018/09/07,73,1992,WY
Susan,Lamb,1993/03/15,0,2018/03/08,86,1986,CT
Katrina,Padilla,1993/08/23,16,2018/10/10,32,1970,DC
Rebecca,Baird,1993/06/11,10,2018/08/09,82,2002,NH
Bryan,Taylor,1990/03/28,15,2018/11/05,78,1987,WI
Nathaniel,Soto,1959/12/21,12,2018/11/11,40,1992,KS
Kathryn,Johnston,1974/05/15,16,2018/07/27,78,2000,RI
Elizabeth,Humphrey,1992/03/11,0,2018/04/06,37,2015,MD
Joshua,Reyes,1985/05/14,20,2018/01/31,84,1992,AL
Lacey,Reeves,1987/09/23,17,2018/10/25,63,1986,MT
Barbara,Lam,1977/05/21,11,2018/06/12,31,1995,WY
Tony,Clarke,1986/09/21,15,2018/05/18,57,1992,OH
Breanna,Allen,1986/08/22,15,2018/03/06,43,2014,SC
Samuel,Smith,1988/07/06,2,2018/10/30,94,2000,WI
Joseph,Potter,1990/06/18,0,2018/03/02,56,1990,OH
Kristin,Rodriguez,1960/10/24,6,2018/07/14,73,1974,AL
David,Jones,1972/08/06,19,2018/08/17,68,2005,IN
Cynthia,Aguilar,1982/10/15,15,2018/07/17,70,2016,WI
Jeremy,Finley,1963/01/25,20,2018/05/11,83,2013,MO
John,Smith,1994/06/09,11,2018/08/31,40,1989,IN
Billy,Ford,1979/08/20,17,2018/02/18,87,1970,CO
Jennifer,Baxter,1959/07/08,13,2018/07/23,62,2018,MN
Tamara,Lee,1985/06/10,8,2018/09/26,77,1999,FL
Bonnie,Mcclain,1996/11/13,0,2018/10/16,84,2012,PA
Joel,Williams,1979/07/05,17,2019/01/06,33,2004,WY
Jessica,Warner,1980/01/17,4,2018/07/12,68,1973,NV
Jason,Dudley,1978/04/03,9,2018/01/29,44,2004,AZ
Mark,Sherman,1986/03/07,1,2018/05/22,96,1987,VT
Tamara,Wilson,1974/06/03,1,2018/10/14,51,1990,TN
Olivia,Barker,1991/07/05,1,2018/07/26,55,2003,FL
Monica,Davis,1995/09/15,19,2018/06/03,77,1998,DC
Robert,Hawkins,1988/03/15,2,2018/07/08,30,2002,WI
Cindy,Mayer,1977/12/22,16,2018/05/15,33,1977,ND
Brian,Allen,1997/08/17,16,2018/06/18,31,2013,TN
Matthew,Sexton,1988/09/27,8,2018/03/03,61,2011,MS
Christopher,Hernandez,1996/06/29,9,2018/06/20,99,1972,CO
Nicole,Murphy,1967/05/22,3,2018/04/30,77,1971,WV
Sherri,Mooney,1959/02/08,2,2018/05/04,53,2016,WA
Megan,Holt,1981/04/11,10,2018/05/24,74,2002,LA
Alan,Johnson,1967/09/14,16,2018/05/18,75,1982,NY
Heather,Mays,1970/12/09,12,2018/03/12,34,1978,SC
Debbie,Trevino,1971/08/05,15,2018/07/17,48,1994,UT
Michael,Torres,1978/06/04,14,2018/10/10,34,1986,NE
Tanya,Robinson,1970/03/19,3,2018/09/15,54,1984,ID
Gregory,Wall,1964/06/01,11,2018/08/08,89,1995,AR
Jeffrey,Patrick,1972/06/14,5,2018/02/15,33,2006,MS
Edward,Hood,1971/10/05,20,2018/10/07,78,1976,VT
John,Williamson,1991/03/29,17,2018/11/27,48,1988,RI
Janice,Cox,1982/05/31,7,2018/07/22,40,1970,NC
Laura,Davis,1983/05/18,16,2018/02/18,82,2012,AL
Autumn,Hayes,1964/03/27,2,2018/05/07,71,1981,IL
Kayla,Hardy,1966/02/26,8,2018/07/03,66,1972,NH
Travis,Miller,1967/08/06,5,2018/12/04,86,1978,NJ
Kimberly,Burns,1965/04/26,17,2018/09/04,72,2000,VA
Carlos,Yu,1992/03/28,20,2018/10/16,35,1993,OK
William,Thompson,1995/04/10,3,2018/11/30,62,1985,AK
Timothy,Sanchez,1988/06/13,6,2018/12/23,44,2000,ID
Linda,Medina,1979/12/30,18,2018/05/14,64,1994,VT
Yvette,Kline,1966/06/05,16,2018/09/11,58,1985,OH
Ashley,Williams,1974/05/21,10,2018/10/20,65,1976,AZ
Craig,Diaz,1960/10/05,1,2018/05/08,97,1979,AZ
Bobby,Ramos,1984/07/03,4,2018/03/04,31,2013,NH
Edward,Griffin,1977/04/08,18,2018/02/19,53,2001,OR
Tracy,Randall,1980/01/18,19,2018/08/30,44,1981,NE
Hector,Stewart,1964/02/03,1,2019/01/03,90,1990,IA
Sophia,Christian,1981/02/25,1,2018/11/05,84,1983,OH
Derek,Barry,1978/12/08,3,2018/04/25,36,2010,TX
Patrick,Davenport,1992/02/22,19,2018/07/31,36,2013,VA
Michael,Schwartz,1982/09/16,20,2018/01/29,35,1985,IN
Pamela,Price,1970/04/27,7,2018/02/05,44,1996,WA
Whitney,Wallace,1981/06/19,0,2018/08/04,59,1975,ID
Jonathan,Walker,1975/02/14,18,2018/03/31,66,1975,DC
Nancy,Perez,1971/02/05,4,2018/04/18,97,1991,LA
Thomas,Williams,1976/03/18,8,2018/03/18,85,1995,SD
David,Atkinson,1992/04/08,1,2018/05/31,83,2004,FL
Ralph,Grant,1989/11/22,7,2019/01/02,50,1982,CT
Cynthia,Thompson,1967/07/19,1,2018/11/08,43,1975,UT
Ashley,Aguilar,1983/05/23,12,2018/10/08,99,1991,WI
James,West,1972/10/29,7,2018/08/08,64,2016,FL
Timothy,Davis,1969/12/07,9,2018/02/06,51,1980,NY
Tammy,Campos,1959/12/04,14,2018/12/21,48,1987,NM
Melissa,Stewart,1990/06/03,2,2018/08/29,61,1974,DC
Kyle,Carlson,1998/01/05,13,2018/12/17,87,1990,MS
Shannon,Perry,1987/01/11,18,2018/02/22,74,1996,MO
Jesus,Fitzgerald,1965/11/25,18,2018/11/28,85,2001,KS
Sean,Rodriguez,1990/02/13,1,2018/05/05,75,1983,ID
Maria,Cox,1974/03/01,1,2018/05/03,91,2015,MS
Barry,Owens,1998/06/16,3,2018/04/04,65,2003,NM
Cynthia,Booth,1968/04/19,7,2018/09/22,58,2003,ID
Katherine,Wright,1979/11/11,7,2018/09/21,60,2013,IA
Tammy,Miller,1994/11/22,9,2018/10/29,72,1976,MI
Samantha,Black,1996/01/09,0,2018/11/05,88,1982,OK
Dawn,Smith,1988/01/30,17,2018/10/15,50,1989,IN
Anna,Evans,1969/11/17,19,2018/09/24,64,1996,CT
Curtis,Johnson,1966/12/07,0,2018/12/16,45,2013,MI
Charles,Anthony,1962/11/26,13,2018/02/22,61,1997,TX
Antonio,Estrada,1983/09/28,15,2018/04/15,82,1976,PA
Jared,Gomez,1964/11/02,9,2018/08/10,84,2007,MO
Adam,Conway,1984/08/15,2,2018/12/29,79,2009,RI
Martha,Mercer,1998/04/05,12,2018/03/24,99,2007,DE
Dawn,Robinson,1969/10/03,13,2018/06/18,35,2015,SC
Troy,Smith,1979/09/27,19,2018/11/21,96,1975,WY
Todd,Gallegos,1975/05/05,13,2018/03/11,34,2003,AR
Roger,Bowen,1979/09/04,11,2018/11/03,46,1997,TX
Joseph,Stewart,1962/10/20,5,2018/06/22,95,1989,AZ
Christy,Perry,1967/07/09,8,2018/12/31,31,1982,FL
Katherine,Dickerson,1973/02/14,7,2018/09/02,57,2005,PA
Mary,Nelson,1974/08/06,2,2018/08/18,97,1988,IN
Jonathan,Powers,1973/12/24,0,2018/12/18,63,1973,CT
Cynthia,Washington,1967/09/08,14,2018/10/06,84,1992,OK
Gina,Blair,1977/08/29,9,2018/06/03,61,1985,MS
Catherine,Mitchell,1992/01/31,16,2018/07/06,98,1979,AZ
Christopher,Harris,1960/11/09,13,2018/06/18,50,1980,UT
Barbara,Kline,1967/07/18,4,2018/10/06,92,1984,CO
Tiffany,Hogan,1969/10/17,6,2018/10/26,68,1970,IA
Robert,Leonard,1965/08/09,14,2018/04/23,95,2017,NM
Chad,Hawkins,1994/03/23,0,2018/03/25,85,2012,WA
Christopher,Bridges,1985/01/07,7,2018/12/05,93,1997,DC
Kevin,Garrett,1974/12/15,12,2018/10/09,72,1988,MA
Jennifer,Jones,1994/05/22,16,2018/09/08,77,1991,UT
Denise,Rowe,1998/03/11,11,2018/12/20,80,2011,NJ
Andrew,Harris,1976/02/27,5,2018/11/09,71,1997,MD
Rebecca,Pearson,1989/09/25,2,2019/01/05,63,1997,ND
Michelle,Knight,1961/10/21,5,2018/08/26,33,1980,KS
Justin,Cervantes,1961/08/07,16,2018/12/08,42,1971,PA
Douglas,Robinson,1960/04/15,3,2018/10/15,83,1978,MA
Louis,Hill,1979/10/31,10,2018/10/04,41,1979,MT
James,Boone,1960/09/25,11,2018/08/25,45,1983,NJ
Laura,Mcdaniel,1975/03/20,19,2018/02/22,52,2016,NH
Jacqueline,Parker,1981/07/29,7,2018/06/26,44,1972,MS
John,Davis,1981/08/01,0,2018/03/27,93,1971,HI
Patricia,Lynch,1984/08/08,12,2018/06/18,81,1972,ID
Donna,Robertson,1975/04/17,2,2018/11/03,79,2007,ID
Kara,Lewis,1964/01/12,15,2018/10/04,52,1995,UT
Tiffany,Herrera,1988/07/01,5,2018/10/08,93,1977,MD
Courtney,Dennis,1989/09/25,8,2018/10/24,76,1989,NH
Sharon,Powell,1959/10/07,19,2019/01/09,99,1998,NJ
Kari,Dunn,1968/11/21,20,2018/06/28,32,2010,DC
Sheila,Sandoval,1982/11/11,20,2018/06/22,97,2013,DC
James,Roth,1967/11/02,12,2018/02/15,97,1979,TX
Philip,Peters,1985/07/11,15,2018/04/01,46,2007,AL
Alexis,Cervantes,1997/03/31,1,2018/01/17,71,1978,KY
Amy,Carter,1980/11/04,20,2018/03/16,65,1974,NH
John,Eaton,1968/12/11,7,2018/12/26,86,2015,NC
William,Norris,1975/04/20,1,2018/01/15,67,2012,IN
Timothy,Mcdonald,1977/10/30,13,2018/06/03,60,2011,LA
Sharon,Reese,1959/08/23,18,2018/04/01,59,2015,ID
Peter,Saunders,1970/04/03,20,2018/03/17,54,1992,ME
Amanda,Vaughan,1998/02/08,17,2018/12/30,92,1976,OH
Nicholas,Ramsey,1975/01/01,17,2018/10/21,46,2013,WV
Julie,Williams,1959/12/22,20,2018/02/27,82,1978,ND
Connie,Hester,1992/12/03,5,2018/03/27,45,1983,NV
Kevin,Burke,1998/08/01,2,2018/10/29,70,1993,HI
Laura,Carrillo,1962/04/18,20,2018/05/14,46,1978,WY
Elizabeth,Strickland,1996/06/05,16,2018/08/18,76,2008,WA
Jason,Reese,1980/03/10,13,2018/02/28,80,1985,TN
Samantha,Hansen,1993/07/27,0,2018/12/20,90,1980,UT
Pamela,Preston,1972/02/23,12,2018/04/20,48,1989,OH
Jennifer,Kelly,1969/06/11,5,2018/12/26,32,1987,UT
Mary,Anthony,1993/11/04,20,2018/09/18,86,2015,TN
Timothy,King,1975/07/13,8,2018/03/04,44,2007,OH
Johnathan,Harrison,1968/03/14,9,2018/11/11,90,1994,WA
Peter,Taylor,1981/11/25,2,2018/02/23,30,1987,WA
Amanda,Benitez,1959/09/28,0,2018/05/26,75,1975,ME
Kyle,Harris,1963/05/04,15,2018/07/22,44,1996,WY
Jose,Copeland,1967/10/03,18,2018/01/30,78,1997,IA
Javier,Mahoney,1997/08/18,6,2018/01/23,63,1984,AL
Victor,Cole,1976/01/27,19,2018/05/27,51,2008,SC
Lisa,Tucker,1981/05/11,4,2018/04/26,45,2016,MT
Sarah,White,1963/09/30,4,2018/05/02,74,1971,CT
Tyler,Allen,1991/08/18,10,2018/12/05,58,1979,VT
Ronald,Rodriguez,1993/02/17,13,2018/04/26,77,1972,PA
Jessica,Gilbert,1966/03/25,19,2018/09/20,60,1983,DE
Victoria,Hardy,1992/07/05,16,2018/05/13,60,2004,ME
John,Hansen,1964/06/09,9,2018/01/20,94,2003,SD
Brian,Cardenas,1969/02/08,2,2018/05/01,84,1982,PA
William,Chung,1959/07/29,16,2018/01/21,66,1975,WY
Beverly,Butler,1984/08/24,3,2018/07/21,86,1976,MO
Jessica,Rogers,1961/09/19,17,2018/03/09,68,2005,TN
April,Williams,1970/04/06,5,2018/01/12,64,2017,GA
Crystal,Cook,1959/07/30,1,2018/08/25,38,2007,MN
Kendra,Hahn,1960/03/07,10,2018/09/16,32,1987,AR
Allison,Delgado,1986/10/04,1,2018/03/09,42,1991,NM
George,Manning,1965/12/30,13,2018/04/29,94,1972,CO
Ryan,Jones,1986/11/01,18,2018/11/19,69,2002,NV
Robert,Torres,1983/05/26,7,2018/09/24,30,2003,OH
Courtney,Moore,1961/01/16,18,2018/07/17,74,1971,VA
David,Griffin,1995/05/05,15,2018/04/22,39,2001,TX
Jennifer,Turner,1988/10/19,8,2018/02/09,91,1992,SC
Andrew,Hunter,1975/10/27,14,2018/12/25,40,1974,ID
Melissa,Smith,1975/06/25,2,2018/07/19,32,1973,WV
Kevin,Gilbert,1973/06/04,14,2018/03/14,38,2001,WA
Michelle,Murphy,1992/11/30,17,2018/02/11,84,1983,IN
Mitchell,Malone,1979/01/28,0,2018/05/24,87,2005,TN
Tara,Barrett,1979/10/02,18,2018/07/21,92,2002,AL
Tyler,Richard,1966/10/30,14,2018/08/02,71,2005,ID
Caleb,Parsons,1967/12/28,15,2018/06/20,89,1996,DC
Erica,Blevins,1972/10/21,14,2018/12/05,49,1970,MS
Jason,Roach,1968/11/27,12,2018/02/15,96,2004,RI
Brittany,Montes,1959/05/02,16,2019/01/05,42,1978,NY
Robert,Henderson,1977/11/08,14,2018/12/08,71,2013,IL
